Gender_x,Age,Profession,Work_Experience,Family_Size,Spending_Score,Cost_of_the_Product,Prior_purchases,Discount_offered,Ever_Married,Graduated,Var_1
Male,26,Healthcare,1.0,6.0,Low,240,5,5,No,No,Cat_6
Male,25,Artist,12.0,2.0,Low,246,6,10,Yes,Yes,Cat_6
Male,63,Executive,1.0,3.0,High,293,5,7,Yes,No,Cat_6
Male,19,Healthcare,0.0,3.0,Low,253,4,1,No,No,Cat_6
Female,26,Healthcare,0.0,2.0,High,258,5,7,Yes,No,Cat_7
Female,26,Artist,9.0,1.0,Low,258,4,2,No,Yes,Cat_6
Female,30,Engineer,3.0,3.0,Low,245,5,3,No,Yes,Cat_6
Female,36,Doctor,0.0,1.0,Low,307,4,2,Yes,Yes,Cat_6
Female,22,Healthcare,1.0,9.0,Low,301,4,3,No,No,Cat_4
Female,40,Homemaker,4.0,1.0,Low,252,4,2,,Yes,Cat_3
Male,27,Doctor,9.0,4.0,Low,272,6,2,No,No,Cat_6
Male,42,Executive,1.0,5.0,High,221,5,2,Yes,Yes,Cat_6
Male,21,Healthcare,1.0,2.0,Low,247,5,10,No,No,Cat_2
Male,38,Executive,0.0,3.0,High,260,4,3,Yes,Yes,Cat_6
Male,63,Artist,0.0,4.0,Average,251,6,4,Yes,Yes,Cat_6
Female,47,Homemaker,0.0,5.0,High,227,5,9,Yes,Yes,Cat_6
Female,25,Engineer,8.0,3.0,Low,269,4,9,No,Yes,Cat_6
Female,69,Artist,1.0,2.0,High,161,4,10,Yes,Yes,Cat_6
Male,53,Artist,9.0,1.0,Low,256,5,9,Yes,Yes,Cat_6
Male,36,Artist,1.0,2.0,Low,303,5,9,Yes,Yes,Cat_6
Male,27,Healthcare,1.0,5.0,Low,257,5,7,No,Yes,Cat_6
Female,59,Artist,0.0,0.0,Low,310,4,8,No,Yes,Cat_3
Male,19,Healthcare,1.0,3.0,Low,238,5,2,No,No,Cat_6
Male,29,Executive,0.0,2.0,Average,191,6,2,Yes,No,
Female,51,Lawyer,6.0,1.0,Low,252,3,7,No,Yes,Cat_6
Male,43,Entertainment,5.0,1.0,Low,228,3,8,No,Yes,Cat_3
Male,42,Artist,1.0,1.0,Low,208,2,4,No,Yes,Cat_6
Female,72,Doctor,0.0,2.0,High,176,3,1,Yes,Yes,Cat_6
Male,37,Artist,7.0,2.0,Low,233,3,7,No,Yes,Cat_6
Male,66,Lawyer,0.0,2.0,High,104,4,2,Yes,No,Cat_6
Male,39,Artist,1.0,2.0,Average,237,3,1,Yes,Yes,Cat_1
Female,21,Entertainment,5.0,5.0,Low,252,3,7,No,No,Cat_4
Male,21,Healthcare,1.0,4.0,Low,135,3,9,No,No,Cat_6
Female,28,Executive,8.0,2.0,High,137,2,8,Yes,Yes,Cat_6
Male,56,Artist,0.0,4.0,Average,228,3,1,Yes,Yes,Cat_6
Female,40,Homemaker,9.0,0.0,Low,236,4,1,No,Yes,Cat_6
Male,26,Healthcare,1.0,1.0,Low,239,4,8,No,Yes,Cat_6
Male,18,Healthcare,8.0,6.0,Low,199,3,1,No,No,Cat_4
Male,23,Healthcare,1.0,8.0,Low,269,2,2,No,No,Cat_4
Female,45,Artist,1.0,5.0,Average,226,3,5,Yes,Yes,Cat_3
Female,65,Engineer,1.0,3.0,Average,264,3,5,Yes,No,Cat_4
Female,87,Artist,0.0,1.0,Low,264,3,10,Yes,No,Cat_6
Female,56,Artist,5.0,4.0,Average,186,3,2,Yes,Yes,Cat_6
Male,47,Artist,1.0,2.0,Low,154,3,2,No,Yes,Cat_6
Female,68,Doctor,1.0,1.0,Low,239,2,2,No,Yes,Cat_6
Male,18,Healthcare,1.0,3.0,Low,139,2,7,No,No,Cat_4
Male,40,Artist,6.0,1.0,Low,138,2,8,Yes,Yes,Cat_6
Female,41,Doctor,0.0,1.0,Low,286,4,4,Yes,Yes,Cat_6
Male,23,Healthcare,1.0,4.0,Low,275,5,2,No,No,Cat_6
Male,35,Artist,9.0,1.0,Low,195,2,2,No,Yes,Cat_6
Male,66,Executive,1.0,2.0,High,267,3,8,Yes,Yes,Cat_6
Male,22,Doctor,8.0,3.0,Low,223,3,7,No,No,Cat_6
Male,23,Healthcare,0.0,4.0,Low,198,2,6,No,No,Cat_6
Male,18,Marketing,1.0,4.0,Low,250,2,7,No,No,Cat_1
Male,60,Artist,0.0,1.0,Low,237,4,8,Yes,No,Cat_6
Female,40,Artist,0.0,1.0,Low,193,3,4,Yes,No,Cat_4
Female,30,Engineer,0.0,8.0,Average,216,4,9,Yes,No,Cat_4
Male,28,Entertainment,1.0,2.0,Low,253,2,2,No,No,Cat_6
Male,42,Artist,6.0,2.0,Low,132,3,2,Yes,No,Cat_6
Male,46,Artist,1.0,2.0,Low,140,4,3,No,Yes,Cat_6
Female,23,Healthcare,9.0,4.0,Low,114,4,9,No,No,Cat_4
Male,43,Artist,0.0,1.0,Low,238,6,8,Yes,Yes,Cat_6
Female,20,Entertainment,0.0,6.0,Low,210,2,9,No,No,Cat_2
Female,27,Healthcare,5.0,0.0,Low,272,4,4,No,Yes,Cat_6
Female,27,Engineer,4.0,2.0,Low,184,3,9,No,Yes,Cat_6
Male,82,Lawyer,0.0,1.0,Low,168,2,3,Yes,Yes,Cat_6
Male,21,Healthcare,0.0,4.0,Low,231,5,7,No,No,Cat_6
Female,25,Doctor,0.0,4.0,Low,143,2,5,No,No,Cat_4
Male,60,Artist,0.0,2.0,Average,182,3,9,Yes,No,Cat_4
Female,71,Lawyer,0.0,2.0,High,221,3,3,Yes,Yes,Cat_6
Female,39,Entertainment,7.0,1.0,Low,225,6,8,No,Yes,Cat_6
Male,83,Lawyer,0.0,1.0,Low,227,3,9,Yes,Yes,Cat_6
Female,35,Artist,1.0,2.0,Low,266,3,5,Yes,Yes,Cat_6
Male,19,Healthcare,1.0,4.0,Low,247,4,9,No,No,Cat_7
Male,53,Artist,0.0,1.0,Low,154,3,1,No,Yes,Cat_6
Male,23,Healthcare,4.0,9.0,Low,179,3,3,No,No,Cat_2
Male,20,Healthcare,8.0,0.0,Low,249,2,9,No,No,Cat_3
Male,20,Healthcare,0.0,3.0,Low,156,4,5,No,No,Cat_6
Female,50,Artist,4.0,1.0,Low,206,3,6,Yes,Yes,Cat_6
Male,35,Executive,4.0,4.0,High,245,3,5,Yes,Yes,Cat_6
Male,32,Doctor,11.0,2.0,Average,197,2,3,Yes,Yes,Cat_6
Female,33,Engineer,5.0,3.0,High,188,4,5,Yes,No,Cat_6
Female,53,Artist,1.0,3.0,Average,237,2,2,Yes,Yes,Cat_6
Male,47,Artist,0.0,4.0,Average,174,2,2,Yes,Yes,Cat_6
Female,37,Engineer,0.0,1.0,Low,266,3,4,No,Yes,Cat_4
Male,50,Artist,0.0,4.0,Average,151,3,7,Yes,Yes,Cat_6
Female,23,Healthcare,9.0,3.0,Low,271,2,9,No,No,Cat_6
Female,30,Entertainment,9.0,1.0,Low,214,2,10,No,Yes,Cat_6
Female,28,Healthcare,3.0,2.0,Low,261,5,1,No,No,Cat_6
Male,39,Artist,1.0,1.0,Low,166,2,6,Yes,Yes,Cat_6
Male,81,Lawyer,1.0,2.0,High,269,2,8,Yes,No,Cat_6
Female,65,Engineer,0.0,2.0,Average,167,3,5,Yes,No,Cat_6
Male,53,Executive,0.0,3.0,High,200,2,5,Yes,Yes,Cat_6
Male,37,Entertainment,0.0,0.0,Low,159,3,1,Yes,,Cat_3
Male,30,Healthcare,0.0,2.0,Low,197,2,1,Yes,Yes,Cat_6
Male,40,Artist,8.0,1.0,Low,219,2,4,No,Yes,Cat_6
Male,28,Artist,4.0,6.0,Low,239,3,10,No,Yes,Cat_4
Male,28,Doctor,0.0,9.0,Low,146,2,8,Yes,Yes,Cat_4
Female,60,Homemaker,1.0,4.0,Low,173,2,4,Yes,Yes,Cat_6
Male,48,Entertainment,1.0,3.0,Low,220,3,6,Yes,Yes,Cat_6
Male,70,Lawyer,3.0,1.0,Low,185,3,5,Yes,Yes,Cat_6
Female,39,Entertainment,7.0,2.0,Average,170,2,5,Yes,Yes,Cat_6
Male,42,Doctor,5.0,5.0,Average,250,3,4,Yes,No,Cat_6
Male,38,Entertainment,1.0,2.0,Average,145,3,7,Yes,No,Cat_6
Male,35,Artist,0.0,1.0,Low,211,4,1,No,Yes,Cat_6
Male,43,Entertainment,1.0,3.0,Average,249,3,1,Yes,Yes,Cat_6
Female,83,Lawyer,1.0,1.0,Low,237,2,8,Yes,Yes,Cat_6
Male,43,Artist,8.0,1.0,Low,144,2,8,Yes,Yes,Cat_6
Female,46,Artist,0.0,4.0,Average,171,3,6,Yes,Yes,Cat_6
Male,50,Doctor,0.0,3.0,Average,203,3,4,Yes,Yes,Cat_6
Female,38,Artist,8.0,1.0,Low,137,4,1,No,Yes,Cat_6
Male,69,Executive,1.0,2.0,High,212,3,3,Yes,No,Cat_6
Female,38,Artist,1.0,2.0,Average,209,3,2,Yes,Yes,Cat_6
Female,26,Healthcare,0.0,3.0,Low,223,3,7,No,Yes,Cat_6
Male,37,Healthcare,0.0,5.0,Low,164,2,7,No,No,Cat_3
Male,72,Executive,0.0,2.0,High,220,3,6,Yes,Yes,Cat_6
Male,52,Artist,1.0,4.0,Average,216,3,3,Yes,Yes,Cat_6
Male,85,Lawyer,1.0,2.0,High,215,2,7,Yes,Yes,Cat_4
Female,29,Healthcare,6.0,3.0,Low,146,3,4,No,Yes,Cat_6
Male,26,Healthcare,0.0,4.0,Low,168,2,10,No,No,Cat_3
Female,33,Doctor,0.0,6.0,Low,218,6,8,No,Yes,Cat_4
Female,40,Healthcare,0.0,1.0,Low,143,4,2,No,Yes,Cat_2
Female,32,Artist,0.0,7.0,Low,233,3,7,No,Yes,Cat_6
Male,79,Lawyer,2.0,2.0,High,195,3,2,Yes,Yes,Cat_6
Female,25,Healthcare,0.0,1.0,Low,206,2,5,No,Yes,Cat_6
Male,35,Artist,1.0,1.0,Low,181,3,1,No,No,Cat_7
Female,68,Lawyer,0.0,1.0,Low,150,4,1,Yes,Yes,Cat_6
Female,28,Homemaker,0.0,0.0,Low,258,4,3,No,No,Cat_3
Male,33,Healthcare,0.0,4.0,Low,149,4,1,No,Yes,Cat_6
Male,36,Artist,7.0,5.0,Average,163,3,4,Yes,Yes,Cat_2
Male,51,Executive,3.0,5.0,High,259,2,8,Yes,Yes,Cat_6
Female,36,Artist,11.0,0.0,Low,187,2,7,No,Yes,Cat_6
Male,25,Artist,8.0,4.0,Low,172,3,1,Yes,Yes,Cat_6
Female,37,Artist,0.0,2.0,Average,139,2,2,Yes,Yes,Cat_6
Female,39,Doctor,8.0,2.0,Average,203,3,2,Yes,Yes,
Female,35,Artist,0.0,2.0,Average,150,4,1,Yes,Yes,Cat_6
Male,21,Healthcare,1.0,4.0,Low,201,6,10,No,No,Cat_2
Female,55,Artist,1.0,4.0,Average,194,2,7,Yes,Yes,Cat_3
Female,20,Marketing,0.0,4.0,Low,159,3,4,No,No,Cat_6
Male,35,Executive,1.0,3.0,High,238,2,9,Yes,No,Cat_6
Female,39,Engineer,6.0,1.0,Low,189,2,8,No,No,Cat_3
Male,83,Executive,1.0,2.0,High,173,2,1,Yes,No,Cat_6
Male,45,Artist,1.0,2.0,Average,171,4,2,Yes,Yes,Cat_6
Male,40,Artist,9.0,2.0,Low,154,2,3,Yes,Yes,Cat_6
Female,27,Artist,1.0,5.0,Low,173,3,4,No,Yes,Cat_6
Male,51,Entertainment,7.0,3.0,Average,186,6,8,Yes,No,Cat_6
Male,35,Artist,1.0,3.0,Average,224,3,9,Yes,Yes,Cat_6
Female,26,Artist,0.0,0.0,Low,186,3,9,No,Yes,Cat_6
Male,57,Artist,0.0,2.0,Low,196,3,5,Yes,Yes,Cat_6
Male,20,Healthcare,1.0,4.0,Average,149,3,4,Yes,No,Cat_7
Female,49,Artist,4.0,1.0,Low,224,2,8,No,Yes,Cat_6
Male,52,Entertainment,1.0,2.0,Low,154,2,10,No,Yes,Cat_6
Male,35,Artist,1.0,3.0,Average,170,4,3,Yes,Yes,Cat_6
Male,39,Healthcare,1.0,3.0,Low,150,2,6,Yes,Yes,Cat_6
Male,69,Executive,0.0,2.0,Low,240,3,7,Yes,Yes,Cat_4
Female,26,Entertainment,6.0,2.0,Low,139,2,4,No,Yes,Cat_6
Male,36,Artist,8.0,4.0,Low,251,3,2,Yes,Yes,Cat_4
Female,25,Engineer,6.0,2.0,Average,237,3,4,Yes,Yes,Cat_6
Female,60,Artist,0.0,1.0,Low,227,3,4,Yes,Yes,Cat_6
Female,37,Healthcare,1.0,2.0,Low,131,5,1,No,Yes,Cat_6
Female,42,Artist,0.0,1.0,Low,161,3,8,No,No,Cat_5
Male,22,Healthcare,9.0,4.0,Low,195,3,9,No,No,Cat_3
Male,41,Doctor,2.0,4.0,Average,266,2,1,Yes,No,Cat_6
Male,75,Executive,0.0,1.0,Low,198,2,9,Yes,No,Cat_6
Female,37,Homemaker,0.0,2.0,High,200,4,10,Yes,Yes,Cat_6
Female,77,Artist,0.0,2.0,High,196,4,2,Yes,Yes,Cat_6
Male,43,Executive,1.0,4.0,High,265,2,2,Yes,Yes,Cat_6
Female,31,Healthcare,8.0,4.0,Low,131,5,8,No,Yes,Cat_6
Male,33,Doctor,1.0,2.0,Low,216,3,2,No,No,Cat_3
Male,60,Executive,1.0,4.0,High,253,4,1,Yes,Yes,Cat_6
Female,61,Artist,1.0,2.0,Low,230,4,4,Yes,Yes,Cat_6
Female,29,Homemaker,8.0,1.0,Low,173,4,1,No,No,Cat_4
Male,25,Healthcare,1.0,4.0,Low,206,2,4,No,Yes,Cat_6
Male,83,Artist,2.0,2.0,High,189,5,7,Yes,Yes,Cat_6
Female,38,Artist,7.0,1.0,Low,270,3,1,No,Yes,Cat_6
Male,28,Artist,0.0,4.0,Low,266,3,3,No,Yes,Cat_7
Male,65,Entertainment,0.0,2.0,High,270,3,7,Yes,Yes,Cat_6
Female,61,Doctor,0.0,4.0,Average,216,8,8,Yes,Yes,Cat_7
Female,51,Engineer,4.0,2.0,Low,270,6,10,Yes,No,Cat_4
Male,36,Executive,2.0,3.0,High,261,8,3,Yes,No,Cat_4
Female,55,Artist,2.0,2.0,Average,261,8,3,Yes,Yes,Cat_6
Male,43,Artist,0.0,4.0,Average,177,6,3,Yes,Yes,Cat_4
Female,46,Artist,0.0,4.0,Average,142,10,7,Yes,Yes,Cat_6
Female,43,Artist,8.0,2.0,Average,222,3,10,Yes,Yes,Cat_6
Male,57,Doctor,4.0,3.0,Low,186,7,9,Yes,No,Cat_4
Male,35,Doctor,0.0,1.0,Low,177,3,8,Yes,No,Cat_4
Male,65,Artist,0.0,2.0,Average,251,4,3,Yes,Yes,Cat_6
Female,37,Artist,0.0,3.0,Low,240,7,9,Yes,Yes,Cat_6
Male,35,Artist,4.0,2.0,Average,260,4,10,Yes,Yes,Cat_6
Male,37,Executive,1.0,2.0,Low,206,7,3,Yes,No,Cat_6
Male,38,Executive,0.0,3.0,Average,242,2,3,Yes,Yes,Cat_6
Male,19,Healthcare,1.0,3.0,Low,194,3,1,No,No,Cat_4
Male,41,Artist,8.0,0.0,Low,232,3,10,Yes,Yes,Cat_6
Male,27,Entertainment,0.0,0.0,Low,279,4,10,Yes,Yes,Cat_3
Male,36,Artist,0.0,1.0,Low,251,4,10,No,Yes,Cat_3
Male,61,Artist,2.0,2.0,Average,300,5,10,Yes,Yes,Cat_6
Male,53,Artist,1.0,6.0,Average,133,5,4,Yes,No,Cat_6
Male,45,Artist,0.0,1.0,Low,283,4,8,Yes,Yes,Cat_6
Female,27,Healthcare,1.0,6.0,Low,296,4,8,,Yes,Cat_6
Female,42,Entertainment,1.0,6.0,Low,261,4,8,Yes,No,Cat_3
Male,18,Healthcare,0.0,0.0,Low,286,4,3,No,No,Cat_6
Female,83,Lawyer,0.0,2.0,High,298,4,1,Yes,Yes,Cat_6
Female,36,Artist,0.0,1.0,Low,287,4,1,No,Yes,Cat_6
Female,37,Healthcare,0.0,1.0,Low,251,4,3,No,Yes,Cat_6
Male,42,Artist,1.0,3.0,Average,231,5,4,Yes,Yes,Cat_6
Female,80,Lawyer,1.0,2.0,High,249,5,10,Yes,No,Cat_6
Female,18,Healthcare,0.0,5.0,Low,244,5,10,No,No,Cat_3
Male,61,Entertainment,1.0,0.0,Low,264,4,9,Yes,No,Cat_6
Male,57,Entertainment,0.0,2.0,Low,254,5,10,Yes,Yes,Cat_6
Male,36,Marketing,0.0,2.0,Low,264,6,6,No,No,Cat_6
Female,43,Artist,8.0,1.0,Low,309,4,9,No,Yes,Cat_6
Female,33,Homemaker,7.0,0.0,Low,298,4,4,No,No,Cat_6
Male,31,Healthcare,1.0,3.0,Low,265,5,1,No,No,Cat_2
Male,52,Entertainment,0.0,0.0,Low,246,4,7,No,Yes,Cat_3
Male,38,Doctor,4.0,1.0,Low,222,5,5,No,Yes,Cat_2
Male,45,Artist,7.0,4.0,High,250,4,1,Yes,Yes,Cat_3
Male,72,Lawyer,0.0,2.0,High,240,5,7,Yes,Yes,Cat_6
Female,43,Doctor,9.0,2.0,Low,246,6,6,Yes,Yes,Cat_4
Female,29,Entertainment,8.0,2.0,Low,293,5,4,No,Yes,Cat_6
Male,45,Artist,1.0,2.0,Low,189,5,3,No,Yes,Cat_6
Female,51,Homemaker,8.0,0.0,Low,270,3,7,,No,Cat_3
Female,29,Homemaker,13.0,1.0,Low,266,3,10,No,Yes,Cat_6
Male,43,Artist,7.0,3.0,Low,270,3,9,No,Yes,Cat_6
Female,42,Artist,0.0,3.0,Average,216,8,4,Yes,No,Cat_6
Male,47,Entertainment,9.0,6.0,Average,147,8,7,Yes,No,Cat_6
Male,26,Healthcare,1.0,3.0,Low,270,6,9,No,Yes,Cat_6
Female,60,Lawyer,1.0,3.0,High,261,8,10,Yes,Yes,Cat_6
Male,41,Executive,5.0,2.0,Low,261,8,9,Yes,Yes,Cat_1
Male,47,Executive,1.0,4.0,High,177,6,6,Yes,Yes,
Male,27,Artist,7.0,3.0,Low,142,10,9,No,Yes,Cat_6
Male,18,Healthcare,0.0,3.0,Low,222,3,10,No,No,Cat_3
Female,46,Artist,8.0,1.0,Low,186,7,1,No,Yes,Cat_6
Female,35,Artist,0.0,2.0,Average,177,3,10,Yes,Yes,Cat_6
Female,25,Artist,2.0,2.0,Low,251,4,1,No,Yes,Cat_6
Male,18,Healthcare,0.0,3.0,Low,240,7,3,No,No,Cat_4
Female,22,Healthcare,1.0,3.0,Low,260,4,8,No,No,Cat_6
Male,56,Executive,1.0,3.0,Average,206,7,7,Yes,No,Cat_6
Female,35,Homemaker,9.0,2.0,Average,242,2,4,Yes,Yes,Cat_4
Female,40,Homemaker,9.0,0.0,Average,194,3,3,Yes,,Cat_4
Male,50,Artist,8.0,2.0,Average,232,3,1,Yes,Yes,Cat_6
Female,61,Homemaker,1.0,0.0,Average,251,4,1,Yes,Yes,Cat_3
Male,33,Doctor,1.0,6.0,Low,300,5,3,No,No,Cat_4
Female,69,Entertainment,1.0,2.0,Low,133,5,7,Yes,No,Cat_3
Female,38,Engineer,4.0,2.0,Low,283,4,10,Yes,Yes,Cat_4
Male,42,Doctor,1.0,5.0,Average,296,4,2,Yes,Yes,Cat_4
Male,61,Entertainment,3.0,6.0,Average,261,4,8,Yes,Yes,Cat_6
Female,20,Healthcare,4.0,6.0,Low,286,4,5,No,No,Cat_2
Female,46,Engineer,1.0,2.0,Average,298,4,3,Yes,Yes,Cat_6
Male,40,Entertainment,5.0,4.0,Low,287,4,8,Yes,No,Cat_3
Male,51,Doctor,1.0,2.0,High,251,4,6,Yes,Yes,Cat_3
Female,58,Artist,4.0,5.0,Average,231,5,10,Yes,Yes,Cat_6
Female,33,Healthcare,1.0,5.0,Low,249,5,1,No,Yes,Cat_6
Male,26,Entertainment,0.0,2.0,Low,244,5,5,No,No,Cat_6
Male,58,Executive,4.0,3.0,High,264,4,3,Yes,No,Cat_6
Male,65,Homemaker,0.0,2.0,High,254,5,7,Yes,Yes,Cat_6
Male,41,Engineer,1.0,2.0,Average,264,6,7,Yes,Yes,Cat_4
Male,42,Doctor,0.0,2.0,Average,309,4,6,Yes,Yes,Cat_6
Male,25,Engineer,14.0,1.0,Low,298,4,4,Yes,No,Cat_6
Female,30,Homemaker,10.0,6.0,Low,265,5,6,No,No,Cat_6
Male,33,Marketing,1.0,1.0,High,246,4,7,,No,Cat_6
Male,79,Lawyer,1.0,1.0,Low,250,4,9,Yes,No,Cat_6
Female,51,Healthcare,0.0,3.0,High,269,4,2,Yes,No,Cat_4
Male,26,Doctor,1.0,4.0,Low,161,4,9,No,Yes,Cat_6
Female,37,Entertainment,2.0,4.0,Average,256,5,5,Yes,No,Cat_4
Female,25,Doctor,0.0,2.0,Low,303,5,4,No,No,Cat_6
Male,41,Marketing,0.0,2.0,Low,257,5,3,No,Yes,Cat_6
Female,83,Executive,1.0,3.0,High,259,5,3,Yes,Yes,Cat_6
Male,35,Entertainment,0.0,3.0,Average,249,6,1,Yes,Yes,Cat_6
Male,21,Healthcare,3.0,7.0,Low,289,4,3,No,No,Cat_4
Female,28,Engineer,0.0,3.0,Low,308,5,6,No,Yes,Cat_6
Male,45,Artist,0.0,2.0,Average,297,4,2,Yes,Yes,Cat_6
Male,51,Executive,0.0,4.0,Low,255,5,1,Yes,No,Cat_4
Male,25,Entertainment,1.0,3.0,Low,266,4,9,No,Yes,Cat_6
Male,29,Healthcare,2.0,3.0,Low,302,4,3,No,Yes,Cat_6
Male,45,Marketing,1.0,2.0,Low,223,5,4,Yes,No,Cat_3
Female,29,Homemaker,8.0,1.0,Low,261,4,6,,No,Cat_5
Female,47,Engineer,8.0,5.0,Average,273,5,7,Yes,No,Cat_4
Female,56,Lawyer,0.0,2.0,Low,260,4,2,No,Yes,Cat_6
Female,40,Artist,8.0,2.0,Low,266,5,9,No,Yes,Cat_6
Female,65,Lawyer,1.0,1.0,Low,164,5,8,Yes,Yes,Cat_6
Male,40,Artist,2.0,1.0,Low,240,6,9,No,Yes,Cat_3
Male,42,Doctor,8.0,2.0,Average,305,4,10,Yes,Yes,Cat_2
Male,45,Artist,2.0,3.0,Average,248,5,7,Yes,Yes,Cat_3
Female,58,Engineer,1.0,1.0,Low,279,4,1,Yes,Yes,Cat_3
Female,30,Doctor,1.0,3.0,Low,244,6,7,No,No,Cat_2
Male,35,Artist,10.0,2.0,High,267,5,4,Yes,Yes,Cat_6
Female,53,Homemaker,9.0,1.0,Low,275,4,6,Yes,No,Cat_6
Female,58,Artist,0.0,2.0,Average,299,4,9,Yes,Yes,Cat_6
Female,88,Artist,1.0,2.0,High,254,4,3,Yes,Yes,Cat_6
Female,27,Marketing,0.0,3.0,Low,273,4,6,No,No,Cat_2
Male,39,Artist,9.0,1.0,Low,218,5,6,No,Yes,Cat_6
Female,41,Artist,0.0,1.0,Low,267,5,10,Yes,Yes,Cat_6
Female,28,Artist,1.0,4.0,Low,259,4,6,No,No,Cat_4
Male,35,Entertainment,9.0,3.0,Low,272,4,3,Yes,No,Cat_1
Male,76,Executive,1.0,2.0,High,281,4,8,Yes,No,Cat_4
Female,33,Healthcare,0.0,1.0,Low,267,4,1,No,Yes,Cat_6
Female,59,Doctor,5.0,2.0,Low,260,4,10,Yes,Yes,Cat_6
Female,45,Doctor,0.0,1.0,Low,261,4,9,Yes,Yes,Cat_4
Female,81,Lawyer,0.0,2.0,High,219,2,2,Yes,No,Cat_6
Female,33,Engineer,1.0,3.0,Low,264,5,3,No,No,Cat_6
Female,86,Lawyer,0.0,2.0,High,310,5,5,Yes,No,Cat_6
Male,19,Healthcare,0.0,4.0,Low,297,5,6,No,No,Cat_6
Female,20,Healthcare,0.0,4.0,Low,274,5,5,No,No,Cat_6
Female,25,Healthcare,0.0,8.0,Low,221,6,3,No,No,Cat_7
Female,89,Lawyer,0.0,1.0,Low,295,4,10,No,Yes,Cat_6
Female,33,Entertainment,0.0,3.0,Low,259,4,6,No,Yes,Cat_6
Female,62,Artist,0.0,2.0,High,138,3,7,Yes,Yes,Cat_6
Female,55,Artist,4.0,4.0,Average,250,2,9,Yes,Yes,Cat_7
Male,39,Artist,0.0,1.0,Low,236,6,4,No,Yes,Cat_1
Male,30,Healthcare,3.0,6.0,Low,267,5,10,No,Yes,Cat_7
Female,37,Executive,0.0,2.0,High,283,4,1,Yes,No,Cat_1
Female,40,Marketing,0.0,1.0,Low,244,4,8,No,No,Cat_6
Male,38,Artist,6.0,4.0,Low,260,5,9,No,Yes,Cat_2
Male,52,Artist,1.0,2.0,Low,276,5,5,Yes,No,Cat_6
Female,48,Engineer,1.0,5.0,Average,307,4,4,Yes,No,Cat_3
Female,60,Engineer,1.0,5.0,Average,266,4,8,Yes,No,Cat_4
Female,36,Engineer,9.0,1.0,Low,237,5,6,No,Yes,Cat_4
Male,59,Doctor,0.0,2.0,Average,251,6,4,Yes,Yes,Cat_4
Male,71,Entertainment,0.0,3.0,Average,247,6,4,Yes,No,Cat_6
Male,37,Executive,1.0,2.0,Average,230,3,10,Yes,Yes,Cat_6
Female,51,Artist,0.0,1.0,Low,234,3,4,No,Yes,Cat_6
Male,22,Healthcare,1.0,3.0,Low,152,4,8,No,No,Cat_6
Male,28,Artist,1.0,2.0,Average,160,4,9,Yes,Yes,Cat_6
Female,22,Healthcare,1.0,8.0,Low,263,3,3,No,No,Cat_4
Female,48,Homemaker,1.0,2.0,High,164,3,4,Yes,Yes,Cat_2
Female,23,Healthcare,1.0,4.0,Low,209,2,1,No,No,Cat_6
Female,31,Engineer,1.0,8.0,Low,245,3,9,No,No,Cat_4
Male,37,Artist,1.0,5.0,Low,172,2,5,Yes,No,Cat_3
Male,50,Doctor,1.0,4.0,Average,180,6,7,Yes,Yes,Cat_6
Male,42,Doctor,0.0,4.0,Average,145,3,8,Yes,Yes,Cat_6
Female,50,Executive,1.0,1.0,Low,248,3,6,No,Yes,Cat_6
Female,43,Artist,1.0,1.0,Low,242,3,4,No,Yes,Cat_6
Male,20,Marketing,0.0,4.0,Low,237,3,8,No,No,Cat_6
Female,28,Entertainment,0.0,4.0,Low,203,2,4,No,Yes,Cat_2
Female,33,Healthcare,7.0,6.0,Low,186,4,6,No,No,Cat_6
Female,49,Artist,0.0,1.0,Low,155,5,1,No,Yes,Cat_2
Male,43,Artist,6.0,5.0,Low,153,4,5,No,,Cat_2
Female,40,Healthcare,9.0,1.0,Low,199,2,10,No,Yes,Cat_4
Female,21,Doctor,0.0,3.0,Low,219,3,8,No,No,Cat_6
Female,36,Engineer,1.0,5.0,Low,156,2,8,Yes,No,Cat_4
Male,49,Doctor,1.0,3.0,Average,135,2,1,Yes,No,Cat_4
Female,36,Entertainment,0.0,2.0,Low,244,3,2,Yes,Yes,Cat_3
Male,56,Artist,0.0,2.0,Average,183,3,10,Yes,Yes,Cat_6
Female,32,Marketing,8.0,1.0,Low,168,2,3,No,Yes,Cat_6
Female,48,Artist,4.0,2.0,Average,161,2,10,Yes,Yes,Cat_6
Female,66,Lawyer,0.0,2.0,High,246,2,2,Yes,No,Cat_4
Female,43,Homemaker,0.0,1.0,Low,232,4,3,No,Yes,Cat_4
Male,69,Entertainment,3.0,8.0,Low,155,2,5,Yes,No,Cat_6
Female,27,Healthcare,0.0,4.0,Low,162,2,6,No,Yes,Cat_6
Female,67,Engineer,1.0,1.0,Low,123,4,6,Yes,Yes,Cat_6
Female,32,Engineer,3.0,2.0,Low,235,2,10,Yes,No,Cat_6
Female,51,Artist,0.0,3.0,Average,179,2,3,,No,Cat_4
Male,43,Entertainment,0.0,3.0,Average,202,2,3,Yes,No,Cat_6
Male,36,Engineer,0.0,2.0,Average,272,2,1,Yes,No,Cat_6
Male,43,Executive,6.0,3.0,High,185,3,1,Yes,Yes,Cat_6
