Laptop,Brand,Price,Profession,Normalized
"Lenovo IdeaPad 3i 15ITL6 Gen 6 Intel Core i3-1115G4/8GB/512GB SSD/15.6""",Lenovo,719.79,Engineer,0.0746450782943037
"Lenovo IdeaPad 5 15IIL05 Intel Core i7-1065G7/16 GB/512GB SSD/15.6""",Lenovo,866.86,"Healthcare, Doctor",0.09580799548739319
"Lenovo IdeaPad 5 15IIL05 Intel Core i7-1065G7/8 GB/512GB SSD/15.6""",Lenovo,934.24,"Marketing, Homemaker",0.1055037686598306
"Lenovo IdeaPad 5 Pro 14ITL6 Intel Core i5-1135G7/16GB/512GB SSD/14""",Lenovo,999.0,"Executive, Lawyer",0.11482253195230682
"Lenovo IdeaPad C340-14IML Intel Core i7-10510U/8GB/512GB SSD/14"" Táctil",Lenovo,899.0,Homemaker,0.10043284187745165
"Lenovo IdeaPad C340-14IWL Intel Core i3-8145U/8GB/256GB SSD/14"" Táctil",Lenovo,537.19,"Engineer, Entertainment",0.04836950421761817
"Lenovo IdeaPad Flex 5 14ALC05 AMD Ryzen 7 5700U/8GB/512GB SSD/14"" Táctil",Lenovo,799.0,"Entertainment, Marketing",0.08604315180259649
"Lenovo IdeaPad Gaming 3 15ACH6 AMD Ryzen 7 5800H/16 GB/1TB SSD/RTX3060/15.6""",Lenovo,1249.0,Entertainment,0.15079675713944474
"Lenovo IdeaPad Gaming 3 15IMH05 Intel Core i7-10750H/16GB/512GB SSD/GTX1650/15.6""",Lenovo,899.0,"Doctor, Executive",0.10043284187745165
"Lenovo IdeaPad Intel Core i5-1135G7/8GB/512GB SSD/15.6""",Lenovo,802.61,"Homemaker, Healthcare",0.08656261961429874
"Lenovo IdeaPad S145-15IIL Intel Core i7-1065G7/8GB/256GB SSD/15.6""",Lenovo,501.99,Engineer,0.04330433331126914
Lenovo Legion 5 15ACH6-258 AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3060/15.6'' (PT),Lenovo,1150.04,Marketing,0.13655671984136805
"Lenovo Legion 5 15ACH6H AMD Ryzen 7 5800H/16 GB/512GB SSD/RTX3060/15.6""",Lenovo,1299.0,"Artist, Doctor",0.15799160217687233
"Lenovo Legion 5 15ACH6H AMD Ryzen 7 5800H/16GB/1TB SSD/RTX 3060/15.6""",Lenovo,996.04,"Marketing, Healthcare",0.1143965971260911
"Lenovo Legion 5 15IMH05H Intel Core i7-10750H/16GB/512GB SSD/RTX2060/15.6""",Lenovo,1475.51,Entertainment,0.18339084412799916
"Lenovo Legion 5 15ITH6H Intel Core i7-11800H/32GB/1TB SSD/RTX3070/15.6""",Lenovo,1799.0,Doctor,0.22994005255114816
"Lenovo Legion 5 Pro 16IAH7H Intel Core i7-12700H/16GB/1TB SSD/RTX3060/16""",Lenovo,2326.78,Healthcare,0.3058859588282188
"Lenovo Legion 7 16IAX7 Intel Core i9-12900HX/32GB/1TB SSD/RTX 3080Ti/16""",Lenovo,3337.69,Doctor,0.4513527747639371
"Lenovo Legion Y540-15IRH Intel Core i7-9750H/16GB/1TB+256GB SSD/GTX1660Ti/15.6""",Lenovo,875.54,Marketing,0.09705702058589062
"Lenovo Legion Y540-15IRH-PG0 Intel Core i7-9750HF/16GB/1TB+512GB SSD/GTX1650/15.6""",Lenovo,860.79,Lawyer,0.09493454129984949
"Lenovo ThinkBook 14 G2 ITL Intel Core i3-1115G4/8GB/256GB SSD/14""",Lenovo,719.79,Healthcare,0.0746450782943037
"Lenovo ThinkBook 14 G2 ITL Intel Core i5-1135G7/16GB/512GB SSD/14""",Lenovo,1049.0,Entertainment,0.1220173769897344
"Lenovo ThinkBook 14 IIL Intel Core i3-1005G1/8GB/256GB SSD/14""",Lenovo,585.29,"Entertainment, Lawyer",0.05529094514362349
"Lenovo ThinkBook 14 Intel Core i5-1135G7/16GB/512GB SSD/14""",Lenovo,976.18,"Executive, Marketing",0.11153880467722484
"Lenovo ThinkBook 15 AMD Ryzen 3 4300U/8GB/256GB SSD/15.6""",Lenovo,418.79,"Entertainment, Healthcare",0.031332111168989644
"Lenovo ThinkBook 15 G2 ITL Intel Core i5-1135G7/8GB/256GB SSD/15.6"" Gris",Lenovo,970.48,Engineer,0.11071859234295812
"Lenovo ThinkBook 15 IIL Intel Core i3-1005G1/8GB/256GB SSD/15.6""",Lenovo,426.39,Homemaker,0.03242572761467863
"Lenovo ThinkPad E490 Intel Core i5-8265U/8GB/512GB SSD/14""",Lenovo,882.56,Engineer,0.09806717682914545
"Lenovo ThinkPad E590 Intel Core i7-8565U/8GB/256GB SSD/15.6""",Lenovo,735.92,Marketing,0.07696613530337781
"Lenovo ThinkPad L13 Yoga Gen 2 Intel Core  i5-1135G7/16GB/512GB SSD/13.3"" Táctil",Lenovo,1151.84,Homemaker,0.13681573426271545
"Lenovo ThinkPad L14 Intel Core i5-10210U/16GB/512GB SSD/14""",Lenovo,1074.06,Engineer,0.1256234333224931
"Lenovo ThinkPad L390 Intel Core i5-8265U/8GB/256GB SSD/13.3""",Lenovo,1031.46,Lawyer,0.11949342535060481
"Lenovo ThinkPad L490 Intel Core i7-8565U/8GB/256GB SSD/14""",Lenovo,1199.0,"Marketing, Lawyer",0.14360191210201714
"Lenovo ThinkPad L580 Intel Core i5-8250U/8GB/256GB SSD/15.6""",Lenovo,846.56,Executive,0.0928868884021976
"Lenovo ThinkPad L590 Intel Core i5-8265U/8GB/512GB SSD/15.6""",Lenovo,651.6,Entertainment,0.06483274863225996
"Lenovo ThinkPad P52s Intel Core i7-8550U/8GB/256GB SSD/Quadro P500/15.6""",Lenovo,877.63,Lawyer,0.09735776510845508
"Lenovo ThinkPad T14 Gen 1 AMD Ryzen 7 PRO 4750U/16GB/512GB SSD/14""",Lenovo,1439.26,Marketing,0.17817458147586418
"Lenovo ThinkPad T14 Intel Core i5-10210U/16GB/512GB SSD/14""",Lenovo,738.0,Doctor,0.07726544085693483
"Lenovo ThinkPad T14 Intel Core i5-10210U/8GB/256GB SSD/14""",Lenovo,1251.91,Engineer,0.15121549712062304
"Lenovo ThinkPad T14s Gen 2 Intel Evo Core i7-1165G7/16GB/512GB SSD/14""",Lenovo,2204.98,Entertainment,0.28835931631704514
"Lenovo ThinkPad T470 Intel Core i5-7200U/8GB/256GB SSD/14""",Lenovo,475.0,Entertainment,0.03942055596006573
"Lenovo ThinkPad T480s Intel Core i7-8550U/8GB/256GB SSD/14""",Lenovo,767.75,"Executive, Doctor",0.08154637365420424
"Lenovo ThinkPad T490S Intel Core i7-8565U/8GB/256GB SSD/14""",Lenovo,847.12,"Doctor, Entertainment",0.09296747066661677
"Lenovo ThinkPad T490s Intel Core i7-8565U/16GB/512GB SSD/14""",Lenovo,898.84,"Marketing, Homemaker",0.10040981837333186
"Lenovo ThinkPad T580 Intel Core i5-8250U/8GB/256GB SSD/15.6""",Lenovo,802.0,"Healthcare, Artist",0.08647484250484214
"Lenovo ThinkPad X1 Carbon Intel Core i7-8550U/8GB/512GB SSD/14""",Lenovo,587.32,Healthcare,0.055583055852143064
"Lenovo ThinkPad X1 Extreme Gen 4 Intel Core i7-11800H/16GB/512GB SSD/RTX 3050 Ti/16""",Lenovo,2228.08,"Engineer, Artist",0.2916833347243367
"Lenovo ThinkPad X1 Yoga Intel Core i7-8650U/16GB/512GB SSD/14"" Táctil",Lenovo,999.0,"Doctor, Healthcare",0.11482253195230682
"Lenovo ThinkPad X13 Yoga Gen 1 Intel Core i5-10210U/16GB/512GB SSD/13.3"" Táctil",Lenovo,1779.0,"Entertainment, Lawyer",0.2270621145361771
"Lenovo V14 G2 ALC AMD Ryzen 5 5500U/8GB/256GB SSD/14""",Lenovo,739.61,Engineer,0.07749711486713998
"Lenovo V14 G2 ITL Intel Core i5-1135G7/8 GB/256GB SSD/14""",Lenovo,675.95,"Healthcare, Engineer",0.0683366381654872
"Lenovo V15 ADA AMD 3020E/8GB/256GB SSD/15.6""",Lenovo,445.79,Entertainment,0.03521732748920054
"Lenovo V15 G2 ITL Intel Core i5-1135G7/16GB/512GB SSD/15.6""",Lenovo,915.07,Executive,0.10274526507248087
"Lenovo V15 G2 ITL Intel Core i7-1165G7/16 GB/512GB SSD/15.6""",Lenovo,786.14,"Lawyer, Executive",0.08419263765897009
"Lenovo V15 Intel Core i3-1115G4/8 GB/256GB SSD/15.6""",Lenovo,563.92,"Executive, Artist",0.05221586837462694
"Lenovo V330-15IKB Intel Core i3-8130U/4GB/128GB SSD/15.6""",Lenovo,499.49,Healthcare,0.04294459105939776
"Lenovo Yoga 9 14ITL5 Intel Evo Core i7-1185G7/16 GB/1TB SSD/14"" Táctil",Lenovo,1999.0,"Entertainment, Healthcare",0.2587194327008585
"Lenovo Yoga C930-13IKB Intel Core i5-8250U/8GB/512GB SSD/13.9"" Táctil",Lenovo,989.47,Homemaker,0.11345119448817312
"Lenovo Yoga Creator 7 15IMH05 Intel Core i7-10750H/16GB/512GB SSD/GTX1650/15.6""",Lenovo,786.84,"Artist, Homemaker",0.08429336548949408
"Lenovo Yoga S940-14IIL Intel Core i7-1065G7/16GB/1TB SSD/14""",Lenovo,1999.0,Doctor,0.2587194327008585
"MSI Alpha 15 A3DDK-001XES AMD Ryzen 7 3750H/16GB/512GB SSD/RX 5500M/15.6""",MSI,721.14,Engineer,0.07483933911031423
"MSI Alpha 15 A4DEK-006XES AMD Ryzen 7 4800H/16GB/512GB SSD/RX 5600M/15.6""",MSI,711.94,Marketing,0.07351548762342758
"MSI Bravo 15 B5ED-015XES AMD Ryzen 7 5800H/16GB/1TB SSD/RX6500M/15.6""",MSI,1149.0,Artist,0.13640706706458958
"MSI Creator 15 A10SET-082ES Intel Core i7-10750H/32GB/1TB SSD/RTX 2060/15.6"" Táctil",MSI,1414.04,Lawyer,0.1745455016389857
"MSI Creator 15 A10SF-018ES Intel Core i7-10875H/32GB/1TB SSD/RTX 2070/15.6"" 4K",MSI,1592.89,Executive,0.20028146233786417
"MSI Creator 17 A10SFS-625ES Intel Core i7-10875H/32GB/1TB SSD/RTX 2070 SUPER/17.3"" 4K",MSI,2059.49,Artist,0.2674237562271384
"MSI Creator Pro M15 A11UIS-846XES Intel Core i7-11800H/16GB/512GB SSD/RTX A1000/15.6""",MSI,1399.0,Doctor,0.1723812922517275
"MSI Creator Pro Z17 A12UKST-203ES Intel Core i7-12700H/32GB/1TB SSD/RTX A3000/17"" Táctil",MSI,3449.0,"Entertainment, Homemaker",0.4673699387862584
"MSI Creator Z16 A11UE-020XES Intel Core i7-11800H/32GB/1TB SSD/RTX 3060/16""",MSI,2149.0,Homemaker,0.28030396781314126
"MSI Creator Z16 A11UE-088XES Intel Core i7-11800H/16GB/1TB SSD/RTX 3060/16""",MSI,1999.0,"Entertainment, Executive",0.2587194327008585
"MSI Creator Z16 A12UET-011ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3060/16"" Táctil",MSI,2699.0,"Entertainment, Doctor",0.35944726322484466
"MSI Creator Z16P B12UGST-030ES Intel Core i9-12900H/64GB/2TB SSD/RTX 3070Ti/16"" Táctil",MSI,3699.0,"Lawyer, Doctor",0.5033441639733963
"MSI Creator Z17 A12UHST-027ES Intel Core i9-12900H/64GB/2TB SSD/RTX 3080Ti/17"" Táctil",MSI,4599.0,Artist,0.6328513746470928
"MSI Creator Z17 A12UHT-034ES Intel Core i9-12900H/32GB/2TB SSD/RTX 3080/17"" Táctil",MSI,3899.0,Entertainment,0.5321235441231067
"MSI Crosshair 15 Rainbow Six Extraction Edition B12UGZ-080ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3070/15.6""",MSI,2299.0,Engineer,0.30188850292542396
"MSI Delta 15 A5EFK-011XES AMD Ryzen 9 5900HX/16 GB/1TB SSD/RX 6700M/15.6""",MSI,1699.0,Entertainment,0.215550362476293
"MSI GE66 Raider 10SFS-624ES Intel Core i7-10875H/32GB/1TB SSD/RTX 2070 SUPER/15.6""",MSI,1746.33,"Homemaker, Entertainment",0.22236100278872192
"MSI GE66 Raider 10UE-404XES Intel Core i7-10870H/32GB/1TB SSD/RTX 3060/15.6""",MSI,1283.43,Marketing,0.1557511274322174
"MSI GE66 Raider 10UG-403XES Intel Core i7-10870H/32GB/1TB SSD/RTX 3070/15.6""",MSI,1366.34,"Entertainment, Marketing",0.16768161947327978
"MSI GE66 Raider 10UG-602ES Intel Core i9-10980HK/32GB/1TB SSD/RTX 3070/15.6""",MSI,1820.65,"Healthcare, Executive",0.2330554204523543
"MSI GE66 Raider 10UG-605ES Intel Core i7-10870H/32GB/1TB SSD/RTX 3070/15.6""",MSI,1960.24,Healthcare,0.2531419888278446
"MSI GE66 Raider 10UH-068ES Intel Core i7-10870H/32GB/1TB SSD/RTX 3080/15.6""",MSI,2115.19,Healthcare,0.2754388135988327
"MSI GE66 Raider 11UH-463XES Intel Core i7-11800H/32GB/1TB SSD/RTX 3080/15.6""",MSI,1889.29,"Lawyer, Doctor",0.24293250371973488
"MSI GE75 Raider 9SG-1203XES Intel Core i7-9750H/32GB/1TB SSD/RTX 2080/17.3""",MSI,1717.18,Homemaker,0.21816640813190166
"MSI GE76 Raider 10UH-061ES Intel Core i7-10870H/32GB/1TB SSD/RTX 3080/17.3""",MSI,2429.64,Marketing,0.32068719403921475
"MSI GE76 Raider 11UG-236ES Intel Core i7-11800H/32GB/1TB SSD/RTX 3070/17.3""",MSI,2243.18,Engineer,0.29385617792563984
"MSI GF63 Thin 10SCXR-405XES Intel Core i7-10750H/16GB/512GB SSD/GTX 1650/15.6""",MSI,736.49,"Doctor, Engineer",0.07704815653680452
"MSI GF63 Thin 9SC-047XES Intel Corei7-9750H/16GB/512GB SSD/GTX 1650/15.6""",MSI,646.73,Lawyer,0.06413197072561451
"MSI GF65 Thin 10SER-884XES Intel Core i7-10750H/16GB/512GB SSD/RTX 2060/15.6""",MSI,739.38,Entertainment,0.07746401857996782
"MSI GF65 Thin 10UE-274XES Intel Core i5-10500H/16GB/512GB SSD/RTX 3060/15.6""",MSI,806.49,"Marketing, Engineer",0.08712093958920314
"MSI GF65 Thin 9SD-072XES Intel Core i7-9750H/16GB/512GB SSD/GTX 1660Ti/15.6""",MSI,806.28,"Engineer, Doctor",0.08709072124004594
"MSI GF75 Thin 10SER-427XES Intel Core i7-10750H/16GB/512GB SSD/RTX 2060/17.3""",MSI,998.69,"Homemaker, Entertainment",0.11477792391307477
"MSI GF75 Thin 10UE-017XES Intel Core i7-10750H/16GB/512GB SSD/RTX 3060/17.3""",MSI,877.09,"Healthcare, Entertainment",0.09728006078205087
"MSI GL65 9SEK-210XES Intel Core i7-9750H/16GB/512GB SSD/RTX 2060/15.6""",MSI,885.84,"Doctor, Homemaker",0.0985391586636007
"MSI GL65 Leopard 10SDK-600XES Intel Core i7-10750H/16GB/1TB SSD/GTX 1660Ti/15.6""",MSI,1043.94,Healthcare,0.12128925867194673
"MSI GL65 Leopard 10SFR-483XES Intel Core i7-10750H/16GB/512GB SSD/RTX 2070/15.6""",MSI,861.99,"Artist, Marketing",0.09510721758074775
"MSI GL65 Leopard 10SFSK-280XES Intel Core i7-10750H/16GB/1TB SSD/RTX 2070 SUPER/15.6""",MSI,901.09,"Engineer, Doctor",0.1007335864000161
"MSI GL75 9SEK-074XES Intel Core i7-9750H/16GB/1TB SSD/RTX 2060/17.3""",MSI,937.48,"Entertainment, Engineer",0.10596999461825592
"MSI GL75 Leopard 10SEK-040XES Intel Core i7-10750H/16GB/1TB SSD/RTX 2060/17.3""",MSI,1073.34,Artist,0.12551982755395413
"MSI GL75 Leopard 10SEK-261XES Intel Core i7-10750H/16GB/1TB SSD/RTX 2060/17.3""",MSI,1007.59,"Marketing, Artist",0.11605860632973686
"MSI GL75 Leopard 10SFK-060XES Intel Core i7-10750H/16GB/1TB SSD/RTX 2070/17.3""",MSI,958.04,Healthcare,0.10892851489764613
"MSI GP65 Leopard 10SDK-817XES Intel Core i7-10870H/16GB/512GB SSD/GTX 1660Ti/15.6""",MSI,1182.53,"Entertainment, Marketing",0.1412319301466885
"MSI GP66 Leopard 10UE-226XES Intel Core i7-10750H/16GB/1TB SSD/RTX 3060/15.6""",MSI,1086.64,"Artist, Lawyer",0.1274336563339099
"MSI GP66 Leopard 10UE-484XES Intel Core i7-10750H/16GB/1TB SSD/RTX 3060/15.6""",MSI,1022.79,Executive,0.11824583922111485
"MSI GP66 Leopard 11UG-089XES Intel Core i7-11800H/32GB/1TB SSD/RTX 3070/15.6""",MSI,1949.0,Executive,0.2515245876634309
"MSI GP75 Leopard 9SF-1037XES Intel Core i7-9750H/16GB/1TB SSD/RTX 2070/17.3""",MSI,1092.48,Engineer,0.12827401423428142
"MSI GP76 Leopard 10UG-066XES Intel Core i7-10870H/16GB/1TB SSD/RTX 3070/17.3""",MSI,1283.54,Marketing,0.1557669560912997
"MSI GP76 Leopard 11UG-238ES Intel Core i7-11800H/16GB/1TB SSD/RTX 3070/17.3""",MSI,1979.0,Entertainment,0.25584149468588746
"MSI GP76 Leopard 11UG-239XES Intel Core i7-11800H/16 GB/1TB SSD/RTX 3070/17.3""",MSI,1999.0,"Homemaker, Entertainment",0.2587194327008585
"MSI GS65 Stealth 8SF-036ES Intel Core i7-8750H/16GB/512GB SSD/RTX 2070/15.6""",MSI,1430.18,Marketing,0.17686799761706734
"MSI GS66 Stealth 10UE-260ES Intel Core i7-10870H/32GB/1TB SSD/RTX 3060/15.6""",MSI,1659.24,"Artist, Lawyer",0.20982902170253057
"MSI GS66 Stealth 10UG-480ES Intel Core i9-10980HK/64GB/2TB SSD/RTX 3070/15.6""",MSI,2679.88,Artist,0.35669595448253233
"MSI GS66 Stealth 11UH-072ES Intel Core i7-11800H/32GB/1TB SSD/RTX 3080/15.6""",MSI,2256.03,Executive,0.29570525310025875
"MSI GS75 Stealth 10SE-816XES Intel Core i7-10875H/32GB/1TB SSD/RTX 2060/17.3""",MSI,1196.48,"Engineer, Entertainment",0.1432392919121308
"MSI GS75 Stealth 9SG-267ES Intel Core i7-9750H/32GB/2TB SSD/RTX 2080/17.3""",MSI,2067.84,Engineer,0.2686252953483888
"MSI GT76 Titan DT 10SFS-209ES Intel Core i7-10700K/32GB/1TB+1TB SSD/RTX 2070 SUPER/17.3""",MSI,1721.09,Marketing,0.21872904501382848
"MSI GT76 Titan DT 9SG-026ES Intel Core i7-9750H/64GB/2TB SSD/RTX 2080/17.3""",MSI,2373.14,Lawyer,0.3125570191469216
"MSI Katana GF66 11UC-045XES Intel Core i7-11800H/16 GB/1TB SSD/RTX 3050/15.6""",MSI,916.94,"Artist, Entertainment",0.10301435227688067
"MSI Katana GF66 11UE-066ES Intel Core i7-11800H/16 GB/1 TB SSD/RTX 3060/15.6""",MSI,1699.0,"Engineer, Doctor",0.215550362476293
"MSI Katana GF66 11UE-667XES Intel Core i7-11800H/8GB/512GB SSD/RTX 3060/15.6""",MSI,1469.0,"Artist, Lawyer",0.1824540753041261
"MSI Katana GF66 11UG-072XES Intel Core i7-11800H/16GB/512GB SSD/RTX 3070/15.6""",MSI,1071.44,"Artist, Entertainment",0.1252464234425319
"MSI Katana GF66 12UE-090ES Intel Core i7-12700H/16GB/1TB SSD/RTX3060/15.6""",MSI,1749.0,Executive,0.22274520751372057
"MSI Katana GF66 12UE-091XES Intel Core i7-12700H/16GB/512GB SSD/RTX3060/15.6""",MSI,1499.0,Healthcare,0.18677098232658265
"MSI Katana GF76 12UE-058XES Intel Core i7-12700H/16 GB/512GB SSD/RTX 3060/17.3""",MSI,1549.0,"Lawyer, Engineer",0.19396582736401025
"MSI Modern 14 A10RAS-1049XES Intel Core I7-10510U/32GB/1TB SSD/MX330/14""",MSI,840.84,"Homemaker, Marketing",0.09206379812991587
"MSI Modern 14 A10RAS-870XES Intel Core I7-10510U/16GB/1TB SSD/MX330/14""",MSI,899.99,Marketing,0.10057529980919272
"MSI Modern 14 B10MW-215XES Intel Core i5-10210U/16GB/512GB SSD/14""",MSI,588.29,"Artist, Healthcare",0.055722635845869145
MSI Modern 14 B10MW-614XPT Intel Core i7-10510U/16GB/512GB SSD/14'' (PT),MSI,649.0,Marketing,0.06445861669031372
"MSI Modern 14 B10RBSW-063XES Intel Core i7-10510U/16GB/1TB SSD/MX 350/14""",MSI,711.94,"Artist, Engineer",0.07351548762342758
"MSI Modern 14 B10RBSW-419XES Intel Core i7-10510U/16GB/1TB SSD/MX 350/14""",MSI,644.39,Engineer,0.0637952519778629
"MSI Modern 14 B11MO-079XES Intel Core i7-1165G7/16GB/512GB SSD/14""",MSI,999.0,"Lawyer, Healthcare",0.11482253195230682
"MSI Modern 14 B11MOU-1060XES Intel Core i5-1155G7/16GB/512GB SSD/14""",MSI,799.0,Healthcare,0.08604315180259649
"MSI Modern 14 B11SB-008ES Intel Core i7-1165G7/16GB/1TB SSD/MX450/14""",MSI,1449.0,Lawyer,0.17957613728915506
"MSI Modern 14 B11SB-009XES Intel Core i7-1165G7/16GB/512GB SSD/MX450/14""",MSI,676.79,"Entertainment, Lawyer",0.06845751156211596
"MSI Modern 14 B11SB-420XES Intel Core i7-1165G7/32GB/1TB SSD/MX450/14""",MSI,997.74,"Homemaker, Doctor",0.11464122185736364
"MSI Modern 14 B4MW-056XES AMD Ryzen 5 4500U/8GB/512GB SSD/14""",MSI,642.39,Entertainment,0.0635074581763658
"MSI Modern 15 A10M-628XES Intel Core i5-10210U/16GB/512GB SSD/15.6""",MSI,631.18,Lawyer,0.061894373918974524
"MSI Modern 15 A10RBS-484XES Intel Core i7-10510U/16GB/1TB SSD/MX350/15.6""",MSI,665.74,Entertainment,0.06686745080884447
"MSI Modern 15 A11SB-011ES Intel Core i7-1165G7/16GB/1TB SSD/MX450/15.6""",MSI,712.99,"Marketing, Artist",0.07366657936921354
"MSI Modern 15 A11SB-858XES Intel Core i7-1195G7/32GB/1TB SSD/MX450/15.6""",MSI,1399.0,"Executive, Lawyer",0.1723812922517275
"MSI Modern 15 A11SBU-620XES Intel Core i7-1165G7/32GB/1TB SSD/MX450/15.6""",MSI,1123.29,"Doctor, Artist",0.1327074777463443
"MSI Modern 15 A5M-010XES AMD Ryzen 5 5500U/8 GB/512GB SSD/15.6""",MSI,444.19,Executive,0.034987092448002854
"MSI P65 Creator 8SF-240ES Intel Core i7-8750H/32GB/1TB SSD/RTX 2070/15.6""",MSI,1764.19,Entertainment,0.22493100143609107
"MSI Prestige 14 A11SCS-038ES Intel Core i7-1185G7/16GB/1TB SSD/GTX 1650Ti/14""",MSI,1124.79,Entertainment,0.13292332309746713
"MSI Prestige 14 A11SCX-002ES Intel Core i7-1185G7/16GB/1TB SSD/GTX 1650/14""",MSI,1599.0,Healthcare,0.2011606724014378
"MSI Prestige 14 A11SCX-432ES Intel Core i7-1185G7/16GB/512GB SSD/GTX 1650/14""",MSI,843.14,"Doctor, Executive",0.09239476100163753
"MSI Prestige 14 A12SC-069XES Intel Core i7-1280P/16GB/512GB SSD/GTX1650/14""",MSI,1349.0,"Doctor, Healthcare",0.1651864472142999
"MSI Prestige 14 A12UC-065XES Intel Core i7-1280P/16GB/1TB SSD/RTX3050/14""",MSI,1499.0,Homemaker,0.18677098232658265
"MSI Prestige 14 Evo A11M-003ES Intel Core i7-1185G7/16GB/512GB SSD/14""",MSI,1149.0,"Executive, Marketing",0.13640706706458958
"MSI Prestige 15 A10SC-044XES Intel Core i7-10710U/16GB/512GB SSD/GTX 1650/15.6""",MSI,789.19,"Marketing, Lawyer",0.0846315232062532
"MSI Prestige 15 A10SC-060XES Intel Core i7-10710U/16GB/1TB SSD/GTX 1650/15.6""",MSI,1022.39,Entertainment,0.11818828046081542
"MSI Prestige 15 A10SC-293XES Intel Core i7-10710U/32GB/1TB SSD/GTX 1650/15.6""",MSI,1014.54,Healthcare,0.1170586897899393
"MSI Prestige 15 A11SCS-032XES Intel Core i7-1185G7/32GB/1TB SSD/GTX 1650Ti/15.6""",MSI,1014.19,Healthcare,0.11700832587467733
"MSI Prestige 15 A11SCX-019XES Intel Core i7-1185G7/16GB/512GB SSD/GTX 1650/15.6""",MSI,1529.0,"Artist, Homemaker",0.1910878893490392
"MSI Prestige 15 A11SCX-409XES Intel Core i7-1185G7/32GB/1TB SSD/GTX 1650/15.6""",MSI,1040.54,Homemaker,0.12080000920940165
"MSI Prestige 15 A11UC-096XES Intel Core i7-1195G7/32GB/1TB SSD/RTX 3050/15.6""",MSI,1599.0,Healthcare,0.2011606724014378
"MSI Pulse GL66 11UEK-061XES Intel Core i7-11800H/16 GB/1TB SSD/RTX 3060/15.6""",MSI,1599.0,Doctor,0.2011606724014378
"MSI Pulse GL66 12UEK-085ES Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/15.6""",MSI,1799.0,"Executive, Entertainment",0.22994005255114816
"MSI Pulse GL66 12UGK-084XES Intel Core i7-12700H/16GB/1TB SSD/RTX 3070/15.6""",MSI,1899.0,"Lawyer, Homemaker",0.24432974262600332
"MSI Pulse GL66 12UGSZOK-1204XES Intel Core i7-12700H/16GB/1TB SSD/RTX 3070Ti/15.6""",MSI,2099.0,Engineer,0.27310912277571364
"MSI Pulse GL76 11UEK-038XES Intel Core i7-11800H/32GB/1TB SSD/RTX 3060/17.3""",MSI,1138.23,Healthcare,0.13485729744352767
"MSI Pulse GL76 11UEK-055XES Intel Core i7-11800H/16 GB/1TB SSD/RTX 3060/17.3""",MSI,1334.69,"Executive, Healthcare",0.16312728256458814
"MSI Pulse GL76 12UEK-057XES Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/17.3""",MSI,1699.0,Artist,0.215550362476293
"MSI Pulse GL76 12UEK-093ES Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/17.3""",MSI,1899.0,"Healthcare, Doctor",0.24432974262600332
"MSI Pulse GL76 12UGK-095XES Intel Core i7-12700H/16GB/1TB SSD/RTX 3070/17.3""",MSI,1999.0,"Healthcare, Doctor",0.2587194327008585
"MSI Pulse GL76 12UGK-242ES Intel Core i7-12700H/16GB/1TB SSD/RTX 3070/17.3""",MSI,2199.0,Engineer,0.28749881285056883
"MSI Raider GE66 12UE-822XES Intel Core i7-12700H/32GB/1TB SSD/RTX 3060/15.6""",MSI,2099.0,"Doctor, Lawyer",0.27310912277571364
"MSI Raider GE66 12UGS-006ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3070Ti/15.6""",MSI,2799.0,"Executive, Homemaker",0.3738369532996998
"MSI Raider GE66 Deluxe Edition 12UH-482ES Intel Core i9-12900HK/32GB/1TB SSD/RTX 3080/15.6""",MSI,3399.0,Doctor,0.4601750937488308
"MSI Raider GE67HX 12UGS-024ES Intel Core i7-12800HX/32GB/1TB SSD/RTX 3070Ti/15.6""",MSI,2999.0,"Lawyer, Doctor",0.4026163334494101
"MSI Raider GE76 12UGS-005XES Intel Core i7-12700H/32GB/1TB SSD/RTX 3070Ti/17.3""",MSI,2749.0,Doctor,0.3666421082622722
"MSI Raider GE76 12UHS-612ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3080Ti/17.3""",MSI,3699.0,"Marketing, Homemaker",0.5033441639733963
"MSI Raider GE76 Deluxe Edition 12UGS-279ES Intel Core i9-12900HK/64GB/2TB SSD/RTX 3070Ti/17.3""",MSI,3799.0,Lawyer,0.5177338540482515
"MSI Raider GE76 Deluxe Edition 12UHS-053ES Intel Core i9-12900HK/64GB/2TB SSD/RTX 3080Ti/17.3""",MSI,4699.0,"Entertainment, Artist",0.647241064721948
"MSI Raider GE77HX 12UGS-019ES Intel Core i7-12800HX/32GB/1TB SSD/RTX 3080Ti/17.3""",MSI,3799.0,"Entertainment, Marketing",0.5177338540482515
"MSI Raider GE77HX 12UGS-020ES Intel Core i9-12900HX/64GB/2TB SSD/RTX 3070Ti/17.3""",MSI,3599.0,Executive,0.48895447389854113
